name,garnish,serving_suggestion,ingredients,steps,review_count,url,website,image_url,ingredients_clean,serving_suggestion_clean,alcohol
All White Frappé,Lemon zest twist,Serve in an Old-fashioned glass,"['1 shot Luxardo Sambuca', '1 shot Dutch Cacao white crème de cacao', '1 shot Giffard Menthe Pastille white crème de menthe', '1 shot Lemon juice (freshly squeezed)']",BLEND ingredients with 6oz scoop of crushed ice. Pour into glass and serve with short straws.,1,https://www.diffordsguide.com/cocktails/recipe/45/all-white-frappe,diffords,https://cdn.diffords.com/contrib/stock-images/2015/8/54/2015dddc49a45068b54a305bbfaccedb710b.jpg,"['Luxardo Sambuca', 'Dutch Cacao white cr me de cacao', 'Giffard Menthe Pastille white cr me de menthe', 'Lemon juice']",Serve in an Old-fashioned glass,
Almond Cocktail,Sink three almonds,Serve in a Martini glass,"['2 shot Ketel One Vodka', '1⁄2 shot Lemon juice (freshly squeezed)', '1⁄2 shot Giffard Orgeat Syrup', '1 shot Apple juice', '2 dash Peach bitters (optional)']",SHAKE all ingredients with ice and fine strain into chilled glass.,3,https://www.diffordsguide.com/cocktails/recipe/50/almond-cocktail,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/01/2016ee3b3bd70286a00dc8176cbe0f3bbbb7.jpg,"['Ketel One Vodka', 'Lemon juice', 'Giffard Orgeat Syrup', 'Apple juice', 'Peach bitters']",Serve in a Martini glass,vodka|bitters
Almond Martini,Sink three almonds,Serve in a Martini glass,"['2 shot Ketel One Vodka', '3⁄4 shot Disaronno amaretto', '1⁄4 shot Martini Extra Dry vermouth', ""4 drop Bob's Vanilla bitters"", '1⁄3 shot Chilled water']",STIR all ingredients with ice and strain into chilled glass.,10,https://www.diffordsguide.com/cocktails/recipe/51/almond-martini,diffords,https://cdn.diffords.com/contrib/stock-images/2022/01/61eaa22cd3772.jpg,"['Ketel One Vodka', 'Disaronno amaretto', 'Martini Extra Dry vermouth', ""Bob's Vanilla bitters"", 'Chilled water']",Serve in a Martini glass,vodka|amaretto|vermouth|bitters
Almond Old Fashioned (tequila based),Orange zest twist,Serve in an Old-fashioned glass,"['2 shot Patrón Reposado tequila', '1⁄4 shot Disaronno amaretto', '1⁄6 shot Agave syrup', '2 dash Orange Bitters by Angostura']",STIR all ingredients with ice and strain into ice-filled glass (preferably over a chunk of block ice).,51,https://www.diffordsguide.com/cocktails/recipe/52/almond-old-fashioned-tequila-based,diffords,https://cdn.diffords.com/contrib/stock-images/2022/05/62875ff4f088a.jpg,"['Patr n Reposado tequila', 'Disaronno amaretto', 'Agave syrup', 'Orange Bitters by Angostura']",Serve in an Old-fashioned glass,tequila|amaretto|Orange Bitters
Amaretto Sour,Spray aromatic bitters over foaming cocktail from atomiser and then garnish with lemon & cherry sail (lemon slice & Luxardo Maraschino cherry on stick),"Serve in an Old-fashioned glass
Photographed in an UB Grantown Tumbler 12oz","['2 shot Disaronno amaretto', '1 shot Lemon juice (freshly squeezed)', '1 dash Angostura Aromatic Bitters', '1⁄2 shot Pasteurised egg white']",SHAKE all ingredients with ice and strain back into shaker. DRY SHAKE (without ice) and fine strain into ice-filled glass.,102,https://www.diffordsguide.com/cocktails/recipe/53/amaretto-sour,diffords,https://cdn.diffords.com/contrib/stock-images/2020/03/5e62771f4d92a.jpg,"['Disaronno amaretto', 'Lemon juice', 'Angostura Aromatic Bitters', 'Pasteurised egg white']",Serve in an Old-fashioned glass,amaretto|Aromatic Bitters
Amber,Dust with grated nutmeg & apple wedge,Serve in a Collins glass,"['4 slice Root ginger (thumbnail-sized slice)', '1 1⁄2 shot Bison grass vodka', '4 shot Apple juice', '1⁄2 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', '1⁄2 shot Apple Schnapps liqueur']","MUDDLE ginger in base of shaker. Add other ingredients, SHAKE with ice and strain into glass filled with crushed ice.",0,https://www.diffordsguide.com/cocktails/recipe/55/amber,diffords,https://cdn.diffords.com/contrib/stock-images/2015/8/29/201501497ce844c0c1dacecbc0f15dac0e2d.jpg,"['slice Root ginger', 'Bison grass vodka', 'Apple juice', 'Sugar syrup', 'Apple Schnapps liqueur']",Serve in a Collins glass,gin|vodka
Ambrosia,None,Serve in a Flute glass,"['1 shot Rémy Martin 1738 Cognac', '1 shot Avallen Calvados', '1⁄4 shot De Kuyper Triple Sec (40%)', '1⁄4 shot Lemon juice (freshly squeezed)', 'Top up with Brut Champagne']","SHAKE first 4 ingredients with ice and strain into glass, TOP with champagne.",4,https://www.diffordsguide.com/cocktails/recipe/56/ambrosia,diffords,https://cdn.diffords.com/contrib/stock-images/2015/8/32/2015054e28562a63102e820042f5e2c0fb1b.jpg,"['Rémy Martin Cognac', 'Avallen Calvados', 'De Kuyper Triple Sec', 'Lemon juice', 'Top up with Brut Champagne']",Serve in a Flute glass,Cognac|Calvados
Ambrosia Cocktail,Dust with grated nutmeg,Serve in a Coupe glass,"['2⁄3 shot Rémy Martin 1738 Cognac', '5⁄6 shot Licor 43 Original liqueur', '5⁄12 shot Yellow Chartreuse liqueur', '1 2⁄3 shot Warninks Advocaat liqueur']",SHAKE all ingredients with ice and fine strain into chilled glass.,12,https://www.diffordsguide.com/cocktails/recipe/57/ambrosia-cocktail,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/07/201624792b8c7759e6a1d1821afbb99e3fa2.jpg,"['Rémy Martin Cognac', 'Licor Original liqueur', 'Yellow Chartreuse liqueur', 'Warninks Advocaat liqueur']",Serve in a Coupe glass,Cognac|gin|Chartreuse liqueur
American Beauty (by David Embury),Float mint leaf or red rose petal,Serve in a Coupe glass,"['2 shot Rémy Martin 1738 Cognac', '1⁄2 shot Martini Extra Dry vermouth', '1⁄2 shot Giffard Menthe Pastille white crème de menthe', '1⁄2 shot Orange juice (freshly squeezed)', '1⁄2 shot Giffard Grenadine syrup', '1⁄6 shot Claret red wine']",SHAKE first 5 ingredients with CRUSHED ICE and fine strain into chilled glass. FLOAT red wine on surface of cocktail.,3,https://www.diffordsguide.com/cocktails/recipe/58/american-beauty-by-david-embury,diffords,https://cdn.diffords.com/contrib/stock-images/2021/09/61449b619b4a1.jpg,"['Rémy Martin Cognac', 'Martini Extra Dry vermouth', 'Giffard Menthe Pastille white cr me de menthe', 'Orange juice', 'Giffard Grenadine syrup', 'Claret red wine']",Serve in a Coupe glass,Cognac|vermouth|wine
American Pie Cocktail,Float dehydrated apple slice,Serve in a Coupe glass,"['1 1⁄2 shot Bourbon whiskey', '1⁄2 shot Apple Schnapps liqueur', '1⁄2 shot Giffard Crème de Myrtille liqueur', '1⁄2 shot Cranberry juice (sweetened)', '1⁄2 shot Apple juice', '1⁄4 shot Lime juice (freshly squeezed)']",SHAKE all ingredients with ice and fine strain into chilled glass.,2,https://www.diffordsguide.com/cocktails/recipe/59/american-pie-cocktail,diffords,https://cdn.diffords.com/contrib/stock-images/2022/02/61fa55076977c.jpg,"['Bourbon whiskey', 'Apple Schnapps liqueur', 'Giffard Cr me de Myrtille liqueur', 'Cranberry juice', 'Apple juice', 'Lime juice']",Serve in a Coupe glass,whiskey
Americana,Peach slice,Serve in a Flute glass,"['1 cube White caster sugar', '4 dash Angostura Aromatic Bitters', '1⁄2 shot Bourbon whiskey', 'Top up with Brut Champagne']",Coat sugar cube with bitters and drop into glass. POUR bourbon and then champagne into chilled glass.,0,https://www.diffordsguide.com/cocktails/recipe/60/americana,diffords,https://cdn.diffords.com/contrib/stock-images/2015/8/53/201509d28660860f3011a26ee4aee017cadc.jpg,"['White caster sugar', 'Angostura Aromatic Bitters', 'Bourbon whiskey', 'Top up with Brut Champagne']",Serve in a Flute glass,Aromatic Bitters|whiskey
Americano,Orange slice,Serve in a Collins glass,"['1 1⁄2 shot Italian red bitter liqueur', '1 1⁄2 shot Martini Rosso sweet vermouth', '2 1⁄2 shot Thomas Henry Soda Water']",POUR all ingredients into glass and then fill with ice.,109,https://www.diffordsguide.com/cocktails/recipe/61/americano,diffords,https://cdn.diffords.com/contrib/stock-images/2015/7/41/2015e59ddd7a93b2461d7165e20f90537661.jpg,"['Italian red bitter liqueur', 'Martini Rosso sweet vermouth', 'Thomas Henry Soda Water']",Serve in a Collins glass,bitter liqueur|vermouth|soda water
Anis'tini,Star anise,Serve in a Martini glass,"['2 dried Star anise', '1 shot Ketel One Vodka', '3⁄4 shot Black sambuca liqueur', '1⁄2 shot Pernod anise', '1 1⁄2 shot Chilled water (reduce if wet ice)']","MUDDLE star anise in base of shaker. Add other ingredients, SHAKE with ice and fine strain into chilled glass.",0,https://www.diffordsguide.com/cocktails/recipe/62/anistini,diffords,https://cdn.diffords.com/contrib/stock-images/2015/8/31/2015d832ab9573c9a924e2cefc5a10b94b9d.jpg,"['dried Star anise', 'Ketel One Vodka', 'Black sambuca liqueur', 'Pernod anise', 'Chilled water']",Serve in a Martini glass,vodka
Anita's Attitude Adjuster,Lemon slice & cherry on stick (sail),Serve in a Sling glass,"['1⁄2 shot De Kuyper Triple Sec (40%)', '1⁄2 shot Patrón Reposado tequila', '1⁄2 shot Bacardi Carta Blanca light rum', '1⁄2 shot Rutte Dry Gin', '1⁄2 shot Ketel One Vodka', '1⁄2 shot Lime juice (freshly squeezed)', '1⁄2 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', 'Top up with Brut Champagne']",SHAKE first seven ingredients with ice and strain into ice-filled glass. TOP with champagne and gently stir.,1,https://www.diffordsguide.com/cocktails/recipe/63/anitas-attitude-adjuster,diffords,https://cdn.diffords.com/contrib/stock-images/2015/8/43/2015fb38bcd04f5a42e554d0f41a4158f262.jpg,"['De Kuyper Triple Sec', 'Patr n Reposado tequila', 'Bacardi Carta Blanca light rum', 'Rutte Dry Gin', 'Ketel One Vodka', 'Lime juice', 'Sugar syrup', 'Top up with Brut Champagne']",Serve in a Sling glass,tequila|rum|gin|vodka
Apache,None,Serve in a Shot glass,"['3⁄4 shot Bebo Coffee Liqueur', '1⁄2 shot Green melon liqueur', '1⁄2 shot Irish cream liqueur']",Refrigerate ingredients then LAYER in chilled glass by carefully pouring in the following order.,1,https://www.diffordsguide.com/cocktails/recipe/64/apache,diffords,https://cdn.diffords.com/contrib/stock-images/2015/8/20/2015e2bdeb2931027825c62172c6ab8fa21f.jpg,"['Bebo Coffee Liqueur', 'Green melon liqueur', 'Irish cream liqueur']",Serve in a Shot glass,Coffee Liqueur
Aphrodisiac,Apple slice,Serve in a Collins glass,"['2 slice Root ginger (thumbnail-sized slice)', '2 shot Absolut Vanilia vodka', '1⁄2 shot Green Chartreuse liqueur', '2 1⁄2 shot Apple juice', '1 1⁄2 shot Sauvignon blanc wine']","MUDDLE ginger in base of shaker. Add other ingredients, SHAKE with ice and fine strain into ice-filled glass.",0,https://www.diffordsguide.com/cocktails/recipe/65/aphrodisiac,diffords,https://cdn.diffords.com/contrib/stock-images/2015/8/22/2015be5ceceb062d54fe638435994487eb96.jpg,"['slice Root ginger', 'Absolut Vanilia vodka', 'Green Chartreuse liqueur', 'Apple juice', 'Sauvignon blanc wine']",Serve in a Collins glass,gin|Vanilia vodka|Chartreuse liqueur|wine
Apple & Blackberry Pie,Dust with cinnamon powder & blackberry,Serve in a Martini glass,"['7 fresh Blackberries', '2 shot Ketel One Vodka', '1 shot Apple juice', 'Float Single cream / half-and-half']","MUDDLE blackberries in base of shaker. Add vodka and apple juice, SHAKE all ingredients with ice and fine strain into chilled glass. FLOAT cream on the surface of the drink by pouring over the back of a spoon and swirl to form a thin layer. Depending on the sweetness of your blackberries, you may need to add a touch of sugar syrup.",1,https://www.diffordsguide.com/cocktails/recipe/66/apple-and-blackberry-pie,diffords,https://cdn.diffords.com/contrib/stock-images/2015/8/25/2015bba3d10de2f418822e59145254d0b966.jpg,"['Blackberries', 'Ketel One Vodka', 'Apple juice', 'Float Single cream half and half']",Serve in a Martini glass,vodka
Apple & Cranberry Pie,Dust with cinnamon powder,Serve in a Martini glass,"['1 1⁄2 shot Ketel One Vodka', '3⁄4 shot Apple Schnapps liqueur', '1 shot Cranberry juice (sweetened)', 'Float Single cream / half-and-half']",SHAKE first 3 ingredients with ice and fine strain into chilled glass. FLOAT cream on surface of drink by pouring over back of spoon and swirl to form a thin layer.,1,https://www.diffordsguide.com/cocktails/recipe/67/apple-and-cranberry-pie,diffords,https://cdn.diffords.com/contrib/stock-images/2015/8/30/201528079f5542bb9bd8919c5632090fc9a4.jpg,"['Ketel One Vodka', 'Apple Schnapps liqueur', 'Cranberry juice', 'Float Single cream half and half']",Serve in a Martini glass,vodka
Apple & Custard Cocktail,Apple wedge,Serve in a Martini glass,"['2 shot Warninks Advocaat liqueur', '1 1⁄2 shot Avallen Calvados', '1⁄2 shot Apple Schnapps liqueur', '1⁄4 shot Vanilla sugar syrup']",SHAKE all ingredients with ice and fine strain into chilled glass.,0,https://www.diffordsguide.com/cocktails/recipe/68/apple-and-custard-cocktail,diffords,https://cdn.diffords.com/contrib/stock-images/2015/8/31/2015b7229018dc5515efac940885ed4bd3b5.jpg,"['Warninks Advocaat liqueur', 'Avallen Calvados', 'Apple Schnapps liqueur', 'Vanilla sugar syrup']",Serve in a Martini glass,Calvados
Apple & Elderflower Collins,Lemon slice,Serve in a Collins glass,"['1 1⁄2 shot Rutte Dry Gin', '1 shot St-Germain elderflower liqueur', '1 shot Apple Schnapps liqueur', '1 shot Lime juice (freshly squeezed)', 'Top up with Thomas Henry Soda Water']",SHAKE first 4 ingredients with ice and strain into ice-filled glass. TOP with soda and briefly stir.,8,https://www.diffordsguide.com/cocktails/recipe/69/apple-and-elderflower-collins,diffords,https://cdn.diffords.com/contrib/stock-images/2015/8/36/201541b6993eaccf15b4f5caa7a624f38e4f.jpg,"['Rutte Dry Gin', 'St Germain elderflower liqueur', 'Apple Schnapps liqueur', 'Lime juice', 'Top up with Thomas Henry Soda Water']",Serve in a Collins glass,gin|elderflower liqueur|soda water
Apple & Melon Cocktail,Apple wedge,Serve in a Martini glass,"['2 shot Ketel One Vodka', '1 shot Sour apple liqueur', '1⁄2 shot Green melon liqueur', '1⁄2 shot Lime juice (freshly squeezed)']",SHAKE all ingredients with ice and fine strain into chilled glass.,6,https://www.diffordsguide.com/cocktails/recipe/70/apple-and-melon-cocktail,diffords,https://cdn.diffords.com/contrib/stock-images/2015/8/39/2015706a202c3e0063663309e42e0655d913.jpg,"['Ketel One Vodka', 'Sour apple liqueur', 'Green melon liqueur', 'Lime juice']",Serve in a Martini glass,vodka
Apple & Spice,Dust with cinnamon powder,Serve in a Shot glass,"['3⁄4 shot Avallen Calvados', '3⁄4 shot Single cream / half-and-half']",Refrigerate ingredients then LAYER in chilled glass by carefully pouring in the following order.,1,https://www.diffordsguide.com/cocktails/recipe/71/apple-and-spice,diffords,https://cdn.diffords.com/contrib/stock-images/2015/8/33/2015005206a63d7e9b9f54e9b5fa6c1ef137.jpg,"['Avallen Calvados', 'Single cream half and half']",Serve in a Shot glass,Calvados
Apple Brandy Sour,Lemon slice & Luxardo Maraschino cherry on stick (sail),Serve in an Old-fashioned glass,"['2 shot Avallen Calvados', '1 shot Lemon juice (freshly squeezed)', '3⁄4 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', '3 dash Angostura Aromatic Bitters', '1⁄2 shot Pasteurised egg white']",SHAKE all ingredients with ice and strain back into shaker. DRY SHAKE (without ice) and strain into ice-filled glass.,26,https://www.diffordsguide.com/cocktails/recipe/72/apple-brandy-sour,diffords,https://cdn.diffords.com/contrib/stock-images/2015/8/36/2015ed3f25ade14bd71ba4f23112a6246375.jpg,"['Avallen Calvados', 'Lemon juice', 'Sugar syrup', 'Angostura Aromatic Bitters', 'Pasteurised egg white']",Serve in an Old-fashioned glass,Calvados|Aromatic Bitters
Apple Breeze,Apple wedge,Serve in a Collins glass,"['2 shot Bison grass vodka', '2 1⁄2 shot Apple juice', '1 1⁄2 shot Cranberry juice (sweetened)']",SHAKE all ingredients with ice and strain into ice-filled glass.,4,https://www.diffordsguide.com/cocktails/recipe/73/apple-breeze,diffords,https://cdn.diffords.com/contrib/stock-images/2015/8/39/20152b8de905d2e747c19da04dd8ab64cb75.jpg,"['Bison grass vodka', 'Apple juice', 'Cranberry juice']",Serve in a Collins glass,vodka
Apple Buck,Apple wedge,Serve in a Collins glass,"['1 1⁄2 shot Avallen Calvados', '1⁄2 shot Sour apple liqueur', '1 shot Apple juice', '1⁄2 shot Lime juice (freshly squeezed)', 'Top up with Thomas Henry Ginger Ale']",SHAKE first four ingredients with ice and strain into ice-filled glass. TOP with ginger ale.,2,https://www.diffordsguide.com/cocktails/recipe/74/apple-buck,diffords,https://cdn.diffords.com/contrib/stock-images/2015/8/40/2015d8602afcfc8db7880888396cd02da8ff.jpg,"['Avallen Calvados', 'Sour apple liqueur', 'Apple juice', 'Lime juice', 'Top up with Thomas Henry Ginger Ale']",Serve in a Collins glass,Calvados|gin
Apple Cart,Optional sugar rim with apple wedge on rim or float dehydrated apple slice,Serve in a Coupe glass,"['1 1⁄2 shot Avallen Calvados', '1 shot De Kuyper Triple Sec (40%)', '2⁄3 shot Lemon juice (freshly squeezed)', '1⁄3 shot Apple Schnapps liqueur (optional)', '1⁄3 shot Chilled water (omit if using wet ice)']",SHAKE all ingredients with ice and fine strain into chilled glass.,20,https://www.diffordsguide.com/cocktails/recipe/75/apple-cart,diffords,https://cdn.diffords.com/contrib/stock-images/2018/11/5bdc7f1e1cdff.jpg,"['Avallen Calvados', 'De Kuyper Triple Sec', 'Lemon juice', 'Apple Schnapps liqueur', 'Chilled water']",Serve in a Coupe glass,Calvados
Apple Crumble Cocktail #1,Apple wedge,Serve in a Martini glass,"[""2 shot Dewar's 12 Year Old Scotch whisky"", '1⁄4 shot Butterscotch liqueur', '1 shot Apple juice', '1⁄2 shot Lemon juice (freshly squeezed)', '1⁄4 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)']",SHAKE all ingredients with ice and fine strain into chilled glass.,6,https://www.diffordsguide.com/cocktails/recipe/76/apple-crumble-cocktail-1,diffords,https://cdn.diffords.com/contrib/stock-images/2015/8/05/201573135b061550c093be341d9a7ab738c7.jpg,"[""Dewar's Year Old Scotch whisky"", 'Butterscotch liqueur', 'Apple juice', 'Lemon juice', 'Sugar syrup']",Serve in a Martini glass,
Apple Crumble Cocktail #2,Dust with cinnamon powder,Serve in a Martini glass,"['2 shot Tuaca liqueur', '1⁄2 shot Lemon juice (freshly squeezed)', '2 shot Apple juice']",SHAKE all ingredients with ice and fine strain into chilled glass.,3,https://www.diffordsguide.com/cocktails/recipe/77/apple-crumble-cocktail-2,diffords,https://cdn.diffords.com/contrib/stock-images/2015/8/07/2015f05863b1eba06a29144188963f14015b.jpg,"['Tuaca liqueur', 'Lemon juice', 'Apple juice']",Serve in a Martini glass,
